"S21 Log Mag"
"Freq (Hz)","dB",
13631250000, -2.301868e+000,
13632031250, -2.306323e+000,
13632812500, -2.306293e+000,
13633593750, -2.300439e+000,
13634375000, -2.299987e+000,
13635156250, -2.300805e+000,
13635937500, -2.306412e+000,
13636718750, -2.306740e+000,
13637500000, -2.308031e+000,
13638281250, -2.300280e+000,
13639062500, -2.309854e+000,
13639843750, -2.302949e+000,
13640625000, -2.307811e+000,
13641406250, -2.299749e+000,
13642187500, -2.300528e+000,
13642968750, -2.308265e+000,
13643750000, -2.310184e+000,
13644531250, -2.301090e+000,
13645312500, -2.307652e+000,
13646093750, -2.312445e+000,
13646875000, -2.303638e+000,
13647656250, -2.294610e+000,
13648437500, -2.305292e+000,
13649218750, -2.294832e+000,
13650000000, -2.301166e+000,
13650781250, -2.291337e+000,
13651562500, -2.295856e+000,
13652343750, -2.299168e+000,
13653125000, -2.291050e+000,
13653906250, -2.296673e+000,
13654687500, -2.303677e+000,
13655468750, -2.301141e+000,
13656250000, -2.293777e+000,
13657031250, -2.295226e+000,
13657812500, -2.288804e+000,
13658593750, -2.303327e+000,
13659375000, -2.302926e+000,
13660156250, -2.295945e+000,
13660937500, -2.300027e+000,
13661718750, -2.297041e+000,
13662500000, -2.299468e+000,
13663281250, -2.302001e+000,
13664062500, -2.289710e+000,
13664843750, -2.298250e+000,
13665625000, -2.298881e+000,
13666406250, -2.296456e+000,
13667187500, -2.296837e+000,
13667968750, -2.302555e+000,
13668750000, -2.303929e+000,
13669531250, -2.302187e+000,
13670312500, -2.290062e+000,
13671093750, -2.298089e+000,
13671875000, -2.308067e+000,
13672656250, -2.300806e+000,
13673437500, -2.301409e+000,
13674218750, -2.296799e+000,
13675000000, -2.294587e+000,
13675781250, -2.297524e+000,
13676562500, -2.283714e+000,
13677343750, -2.294896e+000,
13678125000, -2.302130e+000,
13678906250, -2.287427e+000,
13679687500, -2.290552e+000,
13680468750, -2.281260e+000,
13681250000, -2.296391e+000,
13682031250, -2.294686e+000,
13682812500, -2.294724e+000,
13683593750, -2.289482e+000,
13684375000, -2.293715e+000,
13685156250, -2.299276e+000,
13685937500, -2.291425e+000,
13686718750, -2.291619e+000,
13687500000, -2.294394e+000,
13688281250, -2.290280e+000,
13689062500, -2.293732e+000,
13689843750, -2.293041e+000,
13690625000, -2.296649e+000,
13691406250, -2.305065e+000,
13692187500, -2.298052e+000,
13692968750, -2.294110e+000,
13693750000, -2.291243e+000,
13694531250, -2.296246e+000,
13695312500, -2.305517e+000,
13696093750, -2.304522e+000,
13696875000, -2.303874e+000,
13697656250, -2.311769e+000,
13698437500, -2.311077e+000,
13699218750, -2.308612e+000,
13700000000, -2.303004e+000,
13700781250, -2.311720e+000,
13701562500, -2.308939e+000,
13702343750, -2.304575e+000,
13703125000, -2.309688e+000,
13703906250, -2.306119e+000,
13704687500, -2.300378e+000,
13705468750, -2.302233e+000,
13706250000, -2.297885e+000,
13707031250, -2.297304e+000,
13707812500, -2.298774e+000,
13708593750, -2.294350e+000,
13709375000, -2.298297e+000,
13710156250, -2.300167e+000,
13710937500, -2.300363e+000,
13711718750, -2.285001e+000,
13712500000, -2.295019e+000,
13713281250, -2.290123e+000,
13714062500, -2.292414e+000,
13714843750, -2.294241e+000,
13715625000, -2.286265e+000,
13716406250, -2.294698e+000,
13717187500, -2.302230e+000,
13717968750, -2.295423e+000,
13718750000, -2.296942e+000,
13719531250, -2.296482e+000,
13720312500, -2.297808e+000,
13721093750, -2.306017e+000,
13721875000, -2.298629e+000,
13722656250, -2.305066e+000,
13723437500, -2.311109e+000,
13724218750, -2.311148e+000,
13725000000, -2.304177e+000,
13725781250, -2.311241e+000,
13726562500, -2.311981e+000,
13727343750, -2.309478e+000,
13728125000, -2.303984e+000,
13728906250, -2.306113e+000,
13729687500, -2.314987e+000,
13730468750, -2.316306e+000,
13731250000, -2.319287e+000,
13732031250, -2.308085e+000,
13732812500, -2.313999e+000,
13733593750, -2.314756e+000,
13734375000, -2.310267e+000,
13735156250, -2.308775e+000,
13735937500, -2.313648e+000,
13736718750, -2.309770e+000,
13737500000, -2.311955e+000,
13738281250, -2.310927e+000,
13739062500, -2.309087e+000,
13739843750, -2.314863e+000,
13740625000, -2.309525e+000,
13741406250, -2.306083e+000,
13742187500, -2.305090e+000,
13742968750, -2.301875e+000,
13743750000, -2.304788e+000,
13744531250, -2.303144e+000,
13745312500, -2.297386e+000,
13746093750, -2.310985e+000,
13746875000, -2.310339e+000,
13747656250, -2.307636e+000,
13748437500, -2.301197e+000,
13749218750, -2.308748e+000,
13750000000, -2.306756e+000,
13750781250, -2.299191e+000,
13751562500, -2.306748e+000,
13752343750, -2.308262e+000,
13753125000, -2.315453e+000,
13753906250, -2.313884e+000,
13754687500, -2.313208e+000,
13755468750, -2.311878e+000,
13756250000, -2.317836e+000,
13757031250, -2.312712e+000,
13757812500, -2.312494e+000,
13758593750, -2.314389e+000,
13759375000, -2.308922e+000,
13760156250, -2.306606e+000,
13760937500, -2.306867e+000,
13761718750, -2.311166e+000,
13762500000, -2.314718e+000,
13763281250, -2.311357e+000,
13764062500, -2.305048e+000,
13764843750, -2.307673e+000,
13765625000, -2.293124e+000,
13766406250, -2.306846e+000,
13767187500, -2.296331e+000,
13767968750, -2.294900e+000,
13768750000, -2.299995e+000,
13769531250, -2.292687e+000,
13770312500, -2.293964e+000,
13771093750, -2.289662e+000,
13771875000, -2.294858e+000,
13772656250, -2.292393e+000,
13773437500, -2.295305e+000,
13774218750, -2.285790e+000,
13775000000, -2.292429e+000,
13775781250, -2.286692e+000,
13776562500, -2.291080e+000,
13777343750, -2.295109e+000,
